"tier","id","wallet","name","tierV2","badges","streaming","portal_link"
"Diamond","1241124","0x731cf176c2cf1190503f30c7572898f4ec17ad2f","nishseq","13","14","no","https://portal.abs.xyz/profile/0x731cf176c2cf1190503f30c7572898f4ec17ad2f"
"Diamond","1276963","0xc073b64442c69f0f2a09b91bb0de9f1a4e0a75b9","ethermonk","13","19","yes","https://portal.abs.xyz/profile/0xc073b64442c69f0f2a09b91bb0de9f1a4e0a75b9"
"Diamond","1285283","0x3400a6918f8414bf31cc01d5d3087868aefb33b5","0x3400a6918f8414bf31cc01d5d3087868aefb33b5","13","7","no","https://portal.abs.xyz/profile/0x3400a6918f8414bf31cc01d5d3087868aefb33b5"
"Diamond","1300784","0x9e3e81c9603423796315318a7558ab16d84bb2b8","77ai","13","30","yes","https://portal.abs.xyz/profile/0x9e3e81c9603423796315318a7558ab16d84bb2b8"
"Diamond","1320670","0xe8bc685af85c96eed4a6235eb11930df48121a81","JogaNifty","13","22","yes","https://portal.abs.xyz/profile/0xe8bc685af85c96eed4a6235eb11930df48121a81"
"Diamond","1328308","0xe40e973d556d233ee39e3d9ada02f3c16d4f8e70","0xE4","13","20","yes","https://portal.abs.xyz/profile/0xe40e973d556d233ee39e3d9ada02f3c16d4f8e70"
"Diamond","1661330","0x0f1ee30d0d2fb1e02826b5910d48167751c8d271","healyoga","13","19","no","https://portal.abs.xyz/profile/0x0f1ee30d0d2fb1e02826b5910d48167751c8d271"
"Diamond","1744546","0x4f8c2395f105d29dae90531f36c7d1d14e22acb9","PhanGu","14","16","yes","https://portal.abs.xyz/profile/0x4f8c2395f105d29dae90531f36c7d1d14e22acb9"
"Diamond","1907706","0x4713458838451de7fc5f18b6fd1cd270b1f41def","0x4713458838451de7fc5f18b6fd1cd270b1f41def","14","7","yes","https://portal.abs.xyz/profile/0x4713458838451de7fc5f18b6fd1cd270b1f41def"
"Diamond","1913820","0x07484da0b968e4ca353d0a1fae0572a453768279","changhyuk","13","13","no","https://portal.abs.xyz/profile/0x07484da0b968e4ca353d0a1fae0572a453768279"
"Diamond","1915472","0x1602b8ca9d0f9aa3b6f854b5944336ac2a363af3","0x1602b8ca9d0f9aa3b6f854b5944336ac2a363af3","13","9","yes","https://portal.abs.xyz/profile/0x1602b8ca9d0f9aa3b6f854b5944336ac2a363af3"
"Diamond","1928058","0xcb3f943244b58987747c378cd9cd44efb3a4ab99","0xcb3f943244b58987747c378cd9cd44efb3a4ab99","13","12","no","https://portal.abs.xyz/profile/0xcb3f943244b58987747c378cd9cd44efb3a4ab99"
"Diamond","1935046","0x66b64eb3b8b7fd6e8dba618999117014512bb6ad","0x66b64eb3b8b7fd6e8dba618999117014512bb6ad","13","5","yes","https://portal.abs.xyz/profile/0x66b64eb3b8b7fd6e8dba618999117014512bb6ad"
"Diamond","1935047","0x450f9d631aee7b29ece32e92ac178c81aa4e9c40","0x450f9d631aee7b29ece32e92ac178c81aa4e9c40","13","3","no","https://portal.abs.xyz/profile/0x450f9d631aee7b29ece32e92ac178c81aa4e9c40"
