"tier","id","wallet","name","tierV2","badges","streaming","portal_link"
"Platinum","19","0x1bde3d2861cb5216eb6ec559afde7d44f385d4f6","cygaar","10","25","yes","https://portal.abs.xyz/profile/0x1bde3d2861cb5216eb6ec559afde7d44f385d4f6"
"Platinum","24","0xc2451c4d64e851f9f62963ca48a25471b2740e0f","doubledash","10","11","yes","https://portal.abs.xyz/profile/0xc2451c4d64e851f9f62963ca48a25471b2740e0f"
"Platinum","30","0x1c67724acc76821c8ad1f1f87ba2751631babd0c","Phin","10","16","yes","https://portal.abs.xyz/profile/0x1c67724acc76821c8ad1f1f87ba2751631babd0c"
"Platinum","47","0x456fa11a0e79752df7e27e7e3ed0efe61441628f","adrian","10","23","yes","https://portal.abs.xyz/profile/0x456fa11a0e79752df7e27e7e3ed0efe61441628f"
"Platinum","51","0xa2b601c962f81e22cc6021ffb6270bd19b31ce4c","Brian","12","31","yes","https://portal.abs.xyz/profile/0xa2b601c962f81e22cc6021ffb6270bd19b31ce4c"
"Platinum","52","0x2b4afc2f1ccdf106058084e9a185e0e709c04bb5","Daila","10","18","yes","https://portal.abs.xyz/profile/0x2b4afc2f1ccdf106058084e9a185e0e709c04bb5"
"Platinum","139","0x854f908776085227705e78d8f6aeb365ec8e60c8","ROBRO","10","29","no","https://portal.abs.xyz/profile/0x854f908776085227705e78d8f6aeb365ec8e60c8"
"Platinum","182","0xe510f33bf4792fcca24daa4ede08e4f228950a25","dub","12","31","yes","https://portal.abs.xyz/profile/0xe510f33bf4792fcca24daa4ede08e4f228950a25"
"Platinum","187","0x63642edbce547ec4e21a5513153052415f731aed","ARavingApe","10","29","yes","https://portal.abs.xyz/profile/0x63642edbce547ec4e21a5513153052415f731aed"
"Platinum","195","0x0f7735277843d2b97437fe81efb25c3757ba96df","inhuman","10","19","yes","https://portal.abs.xyz/profile/0x0f7735277843d2b97437fe81efb25c3757ba96df"
"Platinum","220","0x7c968f13f5db7d687c0e95c49c02e99bd1e6bfb7","Dannyjan","11","28","yes","https://portal.abs.xyz/profile/0x7c968f13f5db7d687c0e95c49c02e99bd1e6bfb7"
"Platinum","236","0x145ab073125852a639e40e2bbeb68d5964f9cc16","SeongSu","10","29","yes","https://portal.abs.xyz/profile/0x145ab073125852a639e40e2bbeb68d5964f9cc16"
"Platinum","262","0x8908b0abb55d7b5fcff3b7cb7532985d166fe4e2","SheRocks","11","36","yes","https://portal.abs.xyz/profile/0x8908b0abb55d7b5fcff3b7cb7532985d166fe4e2"
"Platinum","294","0x7ee81b0d61d0aa189816b8d7c9398b37dd24f5c6","MickaPenguins","10","42","yes","https://portal.abs.xyz/profile/0x7ee81b0d61d0aa189816b8d7c9398b37dd24f5c6"
"Platinum","364","0xca739ffb914e80eb3640c64d3a76b539bc53605a","CRYPTOLEON","10","18","yes","https://portal.abs.xyz/profile/0xca739ffb914e80eb3640c64d3a76b539bc53605a"
"Platinum","388","0x26e7ac8a8b4445da092c842870bc78a9a78c1ff1","PudgyPops","11","37","yes","https://portal.abs.xyz/profile/0x26e7ac8a8b4445da092c842870bc78a9a78c1ff1"
"Platinum","408","0xf9d77a6096e7156e10f012973c3bd6a9bacd0712","TomsMetaverse","11","31","yes","https://portal.abs.xyz/profile/0xf9d77a6096e7156e10f012973c3bd6a9bacd0712"
"Platinum","467","0x1fdba1de2dfe6550d25af9dbd9e5b75fc4f2bc7b","tmoney145","10","34","yes","https://portal.abs.xyz/profile/0x1fdba1de2dfe6550d25af9dbd9e5b75fc4f2bc7b"
"Platinum","475","0x9701e00aba475062a4912ba44a779992025f1d86","elisa","11","18","yes","https://portal.abs.xyz/profile/0x9701e00aba475062a4912ba44a779992025f1d86"
"Platinum","498","0x821407b478736e558e65c17fe05eaccfa9f6fd2f","MrYellow","10","33","yes","https://portal.abs.xyz/profile/0x821407b478736e558e65c17fe05eaccfa9f6fd2f"
"Platinum","560","0x7a10d45c461e81e24796f9c83b584756876d24d7","stakeoor","10","24","yes","https://portal.abs.xyz/profile/0x7a10d45c461e81e24796f9c83b584756876d24d7"
"Platinum","567","0x5f4fc28bb549083d0607ed9f76bf5a63ca5b0650","Pandybear","10","20","yes","https://portal.abs.xyz/profile/0x5f4fc28bb549083d0607ed9f76bf5a63ca5b0650"
"Platinum","574","0xd16a966582f28a1ee7a88043e6dd318ccf8bb8be","R3birth","10","18","yes","https://portal.abs.xyz/profile/0xd16a966582f28a1ee7a88043e6dd318ccf8bb8be"
"Platinum","576","0x266d13ff6d39e7b488bb28af1f25db32bd5ffd45","nard","10","16","yes","https://portal.abs.xyz/profile/0x266d13ff6d39e7b488bb28af1f25db32bd5ffd45"
"Platinum","605","0x0beaced04e59c5e5815dae7c300b9d18ccba33e0","Hutch","10","13","yes","https://portal.abs.xyz/profile/0x0beaced04e59c5e5815dae7c300b9d18ccba33e0"
"Platinum","671","0x3b2fca2d44b54ee1d7846a51b4bb755428294445","golash","10","22","yes","https://portal.abs.xyz/profile/0x3b2fca2d44b54ee1d7846a51b4bb755428294445"
"Platinum","692","0x0134ed2fa6832e6de142b4f986679d340e308cf4","fomoPhil","10","26","yes","https://portal.abs.xyz/profile/0x0134ed2fa6832e6de142b4f986679d340e308cf4"
"Platinum","722","0x286e9165b665e8a254b0669b97922015a8984124","Kyroh","10","15","yes","https://portal.abs.xyz/profile/0x286e9165b665e8a254b0669b97922015a8984124"
"Platinum","775","0x4eeb6a4ec48410b6d08d65746d8adb7977189e48","Oprah","10","22","yes","https://portal.abs.xyz/profile/0x4eeb6a4ec48410b6d08d65746d8adb7977189e48"
"Platinum","777","0x78bb8a1f182b2e12273b00abeb7456838f144f23","yellowpanther","10","13","yes","https://portal.abs.xyz/profile/0x78bb8a1f182b2e12273b00abeb7456838f144f23"
"Platinum","797","0x401c0e420fbeb34e2c7e78e53f90f1405c99eae0","Lorenzo","12","41","yes","https://portal.abs.xyz/profile/0x401c0e420fbeb34e2c7e78e53f90f1405c99eae0"
"Platinum","813","0xb611764b91ede21978a9598240e7c47ec83915b0","SkeTchXP","10","38","yes","https://portal.abs.xyz/profile/0xb611764b91ede21978a9598240e7c47ec83915b0"
"Platinum","814","0x7391779b1b3de6206c709a935630b361d82ad407","Keysersoze","10","36","yes","https://portal.abs.xyz/profile/0x7391779b1b3de6206c709a935630b361d82ad407"
"Platinum","870","0xe91a815f80dff43dd6af499c773de8745bc121c5","NodestarQ","10","25","yes","https://portal.abs.xyz/profile/0xe91a815f80dff43dd6af499c773de8745bc121c5"
"Platinum","925","0x6c88bb2357aae7355a9fd86ce7290967b1d408a5","FongPho","11","38","yes","https://portal.abs.xyz/profile/0x6c88bb2357aae7355a9fd86ce7290967b1d408a5"
"Platinum","1214","0xd1c76125cb2751750ddb2afded780c6f5b7a3cbc","Kace","11","35","yes","https://portal.abs.xyz/profile/0xd1c76125cb2751750ddb2afded780c6f5b7a3cbc"
"Platinum","1301","0x5e7652dc99eff4f8a7ed6553e455b88af72a9fb5","Oxme5","11","34","yes","https://portal.abs.xyz/profile/0x5e7652dc99eff4f8a7ed6553e455b88af72a9fb5"
"Platinum","1806","0x5455ac2700c753ff1e546cae49b52076ef9d3c58","Theo","12","38","yes","https://portal.abs.xyz/profile/0x5455ac2700c753ff1e546cae49b52076ef9d3c58"
"Platinum","2001","0xbf505aadd6fa994e5a3ec5dc3a19893d5137adfb","PudgyAmateur","10","13","yes","https://portal.abs.xyz/profile/0xbf505aadd6fa994e5a3ec5dc3a19893d5137adfb"
"Platinum","2033","0x33a959b7591af341105fa91c72aacb9480d8bfec","Husker","10","9","yes","https://portal.abs.xyz/profile/0x33a959b7591af341105fa91c72aacb9480d8bfec"
"Platinum","2485","0x1527268bd15614c0ddb84adbd72fea6e1eb33583","Yot","11","13","yes","https://portal.abs.xyz/profile/0x1527268bd15614c0ddb84adbd72fea6e1eb33583"
"Platinum","2532","0x562ffbc839b608e35646e9de40591b5145bcc6f5","Aiz","12","41","yes","https://portal.abs.xyz/profile/0x562ffbc839b608e35646e9de40591b5145bcc6f5"
"Platinum","2758","0x75091635eec47abbc268da3485ba335281068a4d","beijingdou","10","24","yes","https://portal.abs.xyz/profile/0x75091635eec47abbc268da3485ba335281068a4d"
"Platinum","3062","0x1c75c081d66a4f0557bf3bf9ed0525925c85535e","GMB","12","41","yes","https://portal.abs.xyz/profile/0x1c75c081d66a4f0557bf3bf9ed0525925c85535e"
"Platinum","3119","0xaa15672587661c73a7b75096a064ea76c09383a5","Marianne","11","24","yes","https://portal.abs.xyz/profile/0xaa15672587661c73a7b75096a064ea76c09383a5"
"Platinum","3179","0x6032668739483abdf27c0485d4025daad150756a","Cryptotea","10","23","yes","https://portal.abs.xyz/profile/0x6032668739483abdf27c0485d4025daad150756a"
"Platinum","3367","0x7d713d5f6f39d11b058fe41a39b5d6306018d358","MAXIMUS","10","37","yes","https://portal.abs.xyz/profile/0x7d713d5f6f39d11b058fe41a39b5d6306018d358"
"Platinum","3495","0x1f33694a92c02cd3f2a44dd50f4af4ad582afa64","PrisonSBF","10","42","yes","https://portal.abs.xyz/profile/0x1f33694a92c02cd3f2a44dd50f4af4ad582afa64"
"Platinum","3545","0x2e019cdbabf43b699d68b7c080b1cb9de69820ba","Greenytrades","10","24","yes","https://portal.abs.xyz/profile/0x2e019cdbabf43b699d68b7c080b1cb9de69820ba"
"Platinum","3570","0x1a5fd36d4b15dd6b5f6eba46c42b1fa697fa4f3a","melbo","10","31","yes","https://portal.abs.xyz/profile/0x1a5fd36d4b15dd6b5f6eba46c42b1fa697fa4f3a"
"Platinum","3581","0x96c88b3bdd5bacf68e6f9a6ec387b21f10eb1841","KPopStar","10","27","yes","https://portal.abs.xyz/profile/0x96c88b3bdd5bacf68e6f9a6ec387b21f10eb1841"
"Platinum","3592","0xdcd4aa7a9f1979dd192a37c57947feb266acc604","Parzival","10","29","yes","https://portal.abs.xyz/profile/0xdcd4aa7a9f1979dd192a37c57947feb266acc604"
"Platinum","3655","0xe213d58b97fc8d99346e263ac26c33c3fe71d938","lukedanielG","11","13","yes","https://portal.abs.xyz/profile/0xe213d58b97fc8d99346e263ac26c33c3fe71d938"
"Platinum","3660","0xb2363079bab6c5f7794422755afcc0b044b87c9b","DCD","10","15","yes","https://portal.abs.xyz/profile/0xb2363079bab6c5f7794422755afcc0b044b87c9b"
"Platinum","3688","0x6c3013eee0b21e95259e4fd10a6273c1d8a0446e","Elitcpu","10","37","yes","https://portal.abs.xyz/profile/0x6c3013eee0b21e95259e4fd10a6273c1d8a0446e"
"Platinum","3692","0x88656e17cd2af1f05006d7a49d2cf7f5a806e337","LilStovetop","10","31","yes","https://portal.abs.xyz/profile/0x88656e17cd2af1f05006d7a49d2cf7f5a806e337"
"Platinum","3705","0x11ce5851f414eb5355cb6e3394ba865614a62ea1","Brosonabstract","10","36","yes","https://portal.abs.xyz/profile/0x11ce5851f414eb5355cb6e3394ba865614a62ea1"
"Platinum","3783","0x0351b76923992c2afe0f040d22b43ef0b8773d24","Zaddy","10","19","yes","https://portal.abs.xyz/profile/0x0351b76923992c2afe0f040d22b43ef0b8773d24"
"Platinum","3791","0xaacafd8fad0e782c2adee5c1a64cdd522d59b9db","voxelqueen","10","14","yes","https://portal.abs.xyz/profile/0xaacafd8fad0e782c2adee5c1a64cdd522d59b9db"
"Platinum","3793","0xf786b53026fe744d5c703f5d796061a56de7e72f","ImTheCook","10","41","yes","https://portal.abs.xyz/profile/0xf786b53026fe744d5c703f5d796061a56de7e72f"
"Platinum","3804","0xe09eff951ddcc61ffa68aa10265496d6eafa7029","Marcello","12","41","yes","https://portal.abs.xyz/profile/0xe09eff951ddcc61ffa68aa10265496d6eafa7029"
"Platinum","3811","0xd27021540b25ae94681a3f53d0cb197aab3e7019","ppmctweets","12","17","yes","https://portal.abs.xyz/profile/0xd27021540b25ae94681a3f53d0cb197aab3e7019"
"Platinum","3888","0x52116452181a67df5841f7747867fa885a190bce","Petrson","10","33","yes","https://portal.abs.xyz/profile/0x52116452181a67df5841f7747867fa885a190bce"
"Platinum","3890","0x0e981f397f3dad20564a54550dddc8168dc2e00c","Agents","10","17","yes","https://portal.abs.xyz/profile/0x0e981f397f3dad20564a54550dddc8168dc2e00c"
"Platinum","4052","0x6011432258534a5d11b0233d9c89711e59e52b36","LucaNetz","10","7","yes","https://portal.abs.xyz/profile/0x6011432258534a5d11b0233d9c89711e59e52b36"
"Platinum","4171","0x68ae9dd2aea3120d5a70b293301e8112ba962b60","BeEpic","11","32","yes","https://portal.abs.xyz/profile/0x68ae9dd2aea3120d5a70b293301e8112ba962b60"
"Platinum","4179","0xaf76d1ad6625dfe6f43d0ce6a678d82bee3e875b","Drecks","10","33","yes","https://portal.abs.xyz/profile/0xaf76d1ad6625dfe6f43d0ce6a678d82bee3e875b"
"Platinum","4201","0xf2ec456eb73ed53679e70e80c14784dbc4cc3599","Rain","10","32","yes","https://portal.abs.xyz/profile/0xf2ec456eb73ed53679e70e80c14784dbc4cc3599"
"Platinum","4248","0x7c2125fc8442eea22a83db2cbdb33adb30325349","0x3ds","10","40","yes","https://portal.abs.xyz/profile/0x7c2125fc8442eea22a83db2cbdb33adb30325349"
"Platinum","4271","0xc973add24cfbb6db26cc2807da9e337f1989afb3","0xc973add24cfbb6db26cc2807da9e337f1989afb3","10","3","yes","https://portal.abs.xyz/profile/0xc973add24cfbb6db26cc2807da9e337f1989afb3"
"Platinum","4291","0xe1b5ecbe99b5546f8088f52c7ff3fa58c773ceb0","Bran987","10","20","yes","https://portal.abs.xyz/profile/0xe1b5ecbe99b5546f8088f52c7ff3fa58c773ceb0"
"Platinum","4317","0x4bc7299e413d2e60c85ee4210a7f79a17c17b183","Badlynasty","12","39","yes","https://portal.abs.xyz/profile/0x4bc7299e413d2e60c85ee4210a7f79a17c17b183"
"Platinum","4324","0x5653e6de91dc1140927a574aee35b02b964bf31b","nuthook","10","8","no","https://portal.abs.xyz/profile/0x5653e6de91dc1140927a574aee35b02b964bf31b"
"Platinum","4386","0x24bdd25add4c966f18e9208af52e4982c0fe20be","Fiduh","10","42","yes","https://portal.abs.xyz/profile/0x24bdd25add4c966f18e9208af52e4982c0fe20be"
"Platinum","4393","0x3eb7453e932d3c2d3e6e1550829f9c0c7a839f95","Tori","10","31","yes","https://portal.abs.xyz/profile/0x3eb7453e932d3c2d3e6e1550829f9c0c7a839f95"
"Platinum","4412","0xb7013058711bbbbb872fbbbdd533aa1cd60505a1","Stonesxyz","10","33","yes","https://portal.abs.xyz/profile/0xb7013058711bbbbb872fbbbdd533aa1cd60505a1"
"Platinum","4562","0x490182640f083b77cf487d68b1f5b78bd0decb83","cautionfun","11","14","yes","https://portal.abs.xyz/profile/0x490182640f083b77cf487d68b1f5b78bd0decb83"
"Platinum","4652","0x08c7fb36c6a54b10db93d9e7acf0bbdb0a2293ef","Yance","10","15","yes","https://portal.abs.xyz/profile/0x08c7fb36c6a54b10db93d9e7acf0bbdb0a2293ef"
"Platinum","4709","0x95a535ebaa1792ff64cfd786b5d668beb7bd4acb","yoooooooooooooo","10","24","yes","https://portal.abs.xyz/profile/0x95a535ebaa1792ff64cfd786b5d668beb7bd4acb"
"Platinum","4733","0xa718c9737928c7689fe6f11fdc43cdf827033b3f","Geradossz","10","39","yes","https://portal.abs.xyz/profile/0xa718c9737928c7689fe6f11fdc43cdf827033b3f"
"Platinum","4735","0x04e90583475bbed7fb5b7f6aa7fcebebc3f1ea88","Buriza","10","36","yes","https://portal.abs.xyz/profile/0x04e90583475bbed7fb5b7f6aa7fcebebc3f1ea88"
"Platinum","4914","0x5b15f5e03e759adc68331d4ad2aff0833d5acb9f","2moon","11","40","yes","https://portal.abs.xyz/profile/0x5b15f5e03e759adc68331d4ad2aff0833d5acb9f"
"Platinum","4957","0x88d1e8d1d644f93db881df6d79a24d477dc922ae","Ishan","10","34","yes","https://portal.abs.xyz/profile/0x88d1e8d1d644f93db881df6d79a24d477dc922ae"
"Platinum","4958","0xd50543121766648e2088d15d6621bb725dbe7723","0xD5057723","10","41","yes","https://portal.abs.xyz/profile/0xd50543121766648e2088d15d6621bb725dbe7723"
"Platinum","5196","0x97f61c864f13a10c9e6f8fcbf8a98c8953bddcbc","Fong","10","21","yes","https://portal.abs.xyz/profile/0x97f61c864f13a10c9e6f8fcbf8a98c8953bddcbc"
"Platinum","5282","0x9499e09e856175db644c384f560859fb4e99db27","KMan","10","36","yes","https://portal.abs.xyz/profile/0x9499e09e856175db644c384f560859fb4e99db27"
"Platinum","5293","0x122e25c0758fdd6e42da45133be65ebb4f7d2ef3","oekaki","10","5","yes","https://portal.abs.xyz/profile/0x122e25c0758fdd6e42da45133be65ebb4f7d2ef3"
"Platinum","5364","0xeff6c4dcd2b79f502d5d7cb6e6daf70f2536daef","Syta","11","17","yes","https://portal.abs.xyz/profile/0xeff6c4dcd2b79f502d5d7cb6e6daf70f2536daef"
"Platinum","5484","0x0c5c2e19c9971da6bf010c9c8a4f41d904669fd6","gogoxing","10","35","yes","https://portal.abs.xyz/profile/0x0c5c2e19c9971da6bf010c9c8a4f41d904669fd6"
"Platinum","5564","0x1620e553a2f6ac99db408f249b1d11de65b1bb76","Lambada","10","39","yes","https://portal.abs.xyz/profile/0x1620e553a2f6ac99db408f249b1d11de65b1bb76"
"Platinum","5566","0xe5a8153d43217784677d5de75c8745f669ff162b","TradingJoker","11","23","yes","https://portal.abs.xyz/profile/0xe5a8153d43217784677d5de75c8745f669ff162b"
"Platinum","5621","0xeaadbb1bb3cbbc9a7c12632b8ee9854a428dd9a3","357","10","17","yes","https://portal.abs.xyz/profile/0xeaadbb1bb3cbbc9a7c12632b8ee9854a428dd9a3"
"Platinum","5705","0x9eae22262306b8d69154dee4c4c64f214f4c898e","Bojackman","10","32","yes","https://portal.abs.xyz/profile/0x9eae22262306b8d69154dee4c4c64f214f4c898e"
"Platinum","5786","0xc11212ed8201fa3e8589ee56d106406c0aa0838e","craigscoinpurse","10","27","yes","https://portal.abs.xyz/profile/0xc11212ed8201fa3e8589ee56d106406c0aa0838e"
"Platinum","5811","0x568d1d950c6b71c32a43e711fedd9a9eaf441de5","Shiv","10","27","yes","https://portal.abs.xyz/profile/0x568d1d950c6b71c32a43e711fedd9a9eaf441de5"
"Platinum","6182","0x637c9f1e70eb766cd3b1d9e50e82495314928e4c","852luk","10","30","no","https://portal.abs.xyz/profile/0x637c9f1e70eb766cd3b1d9e50e82495314928e4c"
"Platinum","6284","0x9cf81255f44f673706b21b6932b00635f3e59f77","Kucho","10","28","no","https://portal.abs.xyz/profile/0x9cf81255f44f673706b21b6932b00635f3e59f77"
"Platinum","7033","0x45de9c41a68642d10d7ceea540255aee1d54175b","haohan","10","40","yes","https://portal.abs.xyz/profile/0x45de9c41a68642d10d7ceea540255aee1d54175b"
"Platinum","7242","0x7988e00745d107b5605ee9935a49ff3ecd4d3ed9","SKIGOD","11","9","yes","https://portal.abs.xyz/profile/0x7988e00745d107b5605ee9935a49ff3ecd4d3ed9"
"Platinum","7671","0x744db6085980041ee14f12f631d74a3d070aed70","LittleWenZ","12","33","yes","https://portal.abs.xyz/profile/0x744db6085980041ee14f12f631d74a3d070aed70"
"Platinum","7931","0xabbf47cc7b9a33a4451bb2f64dd126194641f64f","v101","11","36","yes","https://portal.abs.xyz/profile/0xabbf47cc7b9a33a4451bb2f64dd126194641f64f"
"Platinum","8620","0xf263d3538e9351adecd940c8c7e1a5b86a6ce3b2","nonfungiblemomo","10","10","yes","https://portal.abs.xyz/profile/0xf263d3538e9351adecd940c8c7e1a5b86a6ce3b2"
"Platinum","9073","0x49dc0e3743e9f44fae2ff3dc1a7c98cfacfaccd7","JTXEXE","10","23","yes","https://portal.abs.xyz/profile/0x49dc0e3743e9f44fae2ff3dc1a7c98cfacfaccd7"
"Platinum","9515","0xcc901de94494b8df123569b06b682fbba7110ee9","WAGMIbrah","11","38","no","https://portal.abs.xyz/profile/0xcc901de94494b8df123569b06b682fbba7110ee9"
"Platinum","9581","0xb3403294f737a8b127cf63bf05d56437e928d852","0xb3403294f737a8b127cf63bf05d56437e928d852","10","15","no","https://portal.abs.xyz/profile/0xb3403294f737a8b127cf63bf05d56437e928d852"
"Platinum","9844","0x90155930b5bca04926869715bb1fdfd2463d30e5","pengudaddy","11","16","yes","https://portal.abs.xyz/profile/0x90155930b5bca04926869715bb1fdfd2463d30e5"
"Platinum","10125","0xda41df6c84b6b446b8da8ea09eddbefb7b8afcdd","mxbely","10","40","yes","https://portal.abs.xyz/profile/0xda41df6c84b6b446b8da8ea09eddbefb7b8afcdd"
"Platinum","10426","0x3782377057bbcde808a124797495585698599ffb","joregi","10","30","yes","https://portal.abs.xyz/profile/0x3782377057bbcde808a124797495585698599ffb"
"Platinum","11022","0x3d08649bc4473c6614b5d861438dfa584f92b4e4","untamed","12","43","yes","https://portal.abs.xyz/profile/0x3d08649bc4473c6614b5d861438dfa584f92b4e4"
"Platinum","11077","0xf209eb8bc98da5d5114545f6da80b2c971e316c8","kairo","11","24","yes","https://portal.abs.xyz/profile/0xf209eb8bc98da5d5114545f6da80b2c971e316c8"
"Platinum","11222","0xa66fe8ee004f85a837e66a35809ec9604762b81f","PurpleViking","10","37","yes","https://portal.abs.xyz/profile/0xa66fe8ee004f85a837e66a35809ec9604762b81f"
"Platinum","11307","0x442289b357462c02c8efdc60db995f656b403429","sanjay","10","12","yes","https://portal.abs.xyz/profile/0x442289b357462c02c8efdc60db995f656b403429"
"Platinum","13861","0x02323f3fe4c50c1faeaa38e484b71bdbb6c8fb32","Caratech","10","36","yes","https://portal.abs.xyz/profile/0x02323f3fe4c50c1faeaa38e484b71bdbb6c8fb32"
"Platinum","15841","0x4cf34fa9ef727274a6d2d87baa263181036c84ed","metacryptonian","10","33","yes","https://portal.abs.xyz/profile/0x4cf34fa9ef727274a6d2d87baa263181036c84ed"
"Platinum","15900","0xa8de1732ee293472bf5cfb7dbd4c68526ce306dc","NathanYeh","10","20","no","https://portal.abs.xyz/profile/0xa8de1732ee293472bf5cfb7dbd4c68526ce306dc"
"Platinum","16146","0x0c0898e12b6a317660474de8fff1e0069e2b3ad6","toli","10","11","yes","https://portal.abs.xyz/profile/0x0c0898e12b6a317660474de8fff1e0069e2b3ad6"
"Platinum","16151","0x002e47166bb6d7179ea836f7c2dbbd9ba8666a61","Heavyjrsch","10","20","no","https://portal.abs.xyz/profile/0x002e47166bb6d7179ea836f7c2dbbd9ba8666a61"
"Platinum","16289","0xdc470c697e4fe75019b834e355fac3eca32ee678","techsavi","10","37","yes","https://portal.abs.xyz/profile/0xdc470c697e4fe75019b834e355fac3eca32ee678"
"Platinum","16552","0x2647799e63d60f6aa706f42ec7fccd3a3047881b","qqq","10","23","yes","https://portal.abs.xyz/profile/0x2647799e63d60f6aa706f42ec7fccd3a3047881b"
"Platinum","16664","0xc18e1cef9ec59b3576d8ba57f944784eae415c05","Westy","10","5","yes","https://portal.abs.xyz/profile/0xc18e1cef9ec59b3576d8ba57f944784eae415c05"
"Platinum","16998","0x39f03e0efabfbb7770e7b7fa67098f0b1475266f","Sterbby","10","23","yes","https://portal.abs.xyz/profile/0x39f03e0efabfbb7770e7b7fa67098f0b1475266f"
"Platinum","17567","0xfcde7f243d1db9f0455aed5597d44e2c7ed64572","Nanami777","10","37","yes","https://portal.abs.xyz/profile/0xfcde7f243d1db9f0455aed5597d44e2c7ed64572"
"Platinum","17998","0xa3a97df4c18ff7b22dd2eff6de3fa62b97056820","Johncoffeekoin","10","39","yes","https://portal.abs.xyz/profile/0xa3a97df4c18ff7b22dd2eff6de3fa62b97056820"
"Platinum","18057","0xb9f873637de04c10af415921d216e2ed101d6ac2","0xmorgosh","10","34","yes","https://portal.abs.xyz/profile/0xb9f873637de04c10af415921d216e2ed101d6ac2"
"Platinum","18383","0x975eb51ca1e77d2f3e4b0409c1b8a0ba925023e7","sasuketamin","10","32","yes","https://portal.abs.xyz/profile/0x975eb51ca1e77d2f3e4b0409c1b8a0ba925023e7"
"Platinum","18501","0x83becb55eff583800cf1a9a2c03dd4b0fa4d7351","apix","10","22","yes","https://portal.abs.xyz/profile/0x83becb55eff583800cf1a9a2c03dd4b0fa4d7351"
"Platinum","19070","0xe5a7af53997c091e7442df46875dc56a1b421d86","oharroo","11","40","yes","https://portal.abs.xyz/profile/0xe5a7af53997c091e7442df46875dc56a1b421d86"
"Platinum","19378","0x99b586767d2d99913b3fe05a927b7b8f4a65b6df","Sauciii","10","25","yes","https://portal.abs.xyz/profile/0x99b586767d2d99913b3fe05a927b7b8f4a65b6df"
"Platinum","20949","0x2293b9e29934fc0de1e48913ee1547ba25ceb355","minerr","11","20","yes","https://portal.abs.xyz/profile/0x2293b9e29934fc0de1e48913ee1547ba25ceb355"
"Platinum","21524","0x0d9a17e996f08087df2503013f3746222798f77b","Gristle","10","21","no","https://portal.abs.xyz/profile/0x0d9a17e996f08087df2503013f3746222798f77b"
"Platinum","23634","0x9c291c256f84266fc819986be8cda6c33fef0e4a","ARKADEUM","10","26","yes","https://portal.abs.xyz/profile/0x9c291c256f84266fc819986be8cda6c33fef0e4a"
"Platinum","23998","0xdbb3490c4e79425581df9721df470fdbce804d42","goldcow","10","34","yes","https://portal.abs.xyz/profile/0xdbb3490c4e79425581df9721df470fdbce804d42"
"Platinum","24376","0xa4414daa2708dfa0c8b7df4eb72112119d73531b","masil","11","21","yes","https://portal.abs.xyz/profile/0xa4414daa2708dfa0c8b7df4eb72112119d73531b"
"Platinum","25037","0x72243a3a771c77d7f62c737674e52b5a47bc73f0","betaplux","10","19","yes","https://portal.abs.xyz/profile/0x72243a3a771c77d7f62c737674e52b5a47bc73f0"
"Platinum","25248","0xe0b02d37855d65874b254afe70fa8833d5628802","AWEwolf","10","17","yes","https://portal.abs.xyz/profile/0xe0b02d37855d65874b254afe70fa8833d5628802"
"Platinum","25369","0x8b27c76d290438342119e622ea92c17cda0734b4","Bigred","10","20","no","https://portal.abs.xyz/profile/0x8b27c76d290438342119e622ea92c17cda0734b4"
"Platinum","25601","0x5598f0ca952a7cd3ad90c35407eec3e41e0c12f4","cuteinvestments","11","17","yes","https://portal.abs.xyz/profile/0x5598f0ca952a7cd3ad90c35407eec3e41e0c12f4"
"Platinum","25684","0x820222d06b7db261924b86f486657f24dace767c","Bobbystick","11","13","no","https://portal.abs.xyz/profile/0x820222d06b7db261924b86f486657f24dace767c"
"Platinum","25699","0x381dd397e721c72ce321a1ebaf96ce04f4422ac0","BBQ","12","34","yes","https://portal.abs.xyz/profile/0x381dd397e721c72ce321a1ebaf96ce04f4422ac0"
"Platinum","26034","0x0d07607bebe3e1387e0da0efe35c4d13e2ffa936","fifi","10","24","yes","https://portal.abs.xyz/profile/0x0d07607bebe3e1387e0da0efe35c4d13e2ffa936"
"Platinum","26110","0x03fe75b237ff3b55c3e122ae2b08773b9573d7fc","sillybilly","12","41","yes","https://portal.abs.xyz/profile/0x03fe75b237ff3b55c3e122ae2b08773b9573d7fc"
"Platinum","26143","0x92599bdd1ded8d462c58972f6c3badbb39cd06ba","truk","10","33","yes","https://portal.abs.xyz/profile/0x92599bdd1ded8d462c58972f6c3badbb39cd06ba"
"Platinum","26265","0x2f2938ae2c0748327fe2f8f7a385166c7c0b454a","brixton","10","35","no","https://portal.abs.xyz/profile/0x2f2938ae2c0748327fe2f8f7a385166c7c0b454a"
"Platinum","26525","0x9ff57144cdd7088c8aeb269e45ae8ad24685eab0","coley","11","32","yes","https://portal.abs.xyz/profile/0x9ff57144cdd7088c8aeb269e45ae8ad24685eab0"
"Platinum","26554","0xa9d7609dcbe58114bcdd2dcf56fe3466f61da15a","MuffinLovr","10","33","yes","https://portal.abs.xyz/profile/0xa9d7609dcbe58114bcdd2dcf56fe3466f61da15a"
